OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,x,y
746,GO-20151086599,6/28/2015 5:00:00 AM,2015,June,28,Sunday,179,D14,Shooting,084,Little Portugal (84),084,Little Portugal (84),-79.4228296257221,43.6412456850773,-8841308.95132724,5410090.94114787
747,GO-20151158745,7/9/2015 5:00:00 AM,2015,July,9,Thursday,190,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5863663706797,43.7325015777508,-8859513.77850663,5424139.07508974
748,GO-20151178239,7/10/2015 5:00:00 AM,2015,July,10,Friday,191,D13,Other,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),-79.448503819942,43.6685902239246,-8844166.98952985,5414298.1781075
749,GO-20151182401,7/12/2015 5:00:00 AM,2015,July,12,Sunday,193,D43,Stabbing,123,Cliffcrest (123),123,Cliffcrest (123),-79.2267740558493,43.7299717907569,-8819484.14510765,5423749.34584885
750,GO-20151325557,8/3/2015 5:00:00 AM,2015,August,3,Monday,215,D51,Stabbing,074,North St.James Town (74),074,North St.James Town (74),-79.3703929599192,43.6702789107129,-8835471.72836922,5414558.0626968
751,GO-20151330701,8/4/2015 5:00:00 AM,2015,August,4,Tuesday,216,D14,Shooting,163,Fort York-Liberty Village (163),082,Niagara (82),-79.4248797252753,43.6326262745044,-8841537.167304,5408765.15374063
752,GO-20151330701,8/4/2015 5:00:00 AM,2015,August,4,Tuesday,216,D14,Shooting,163,Fort York-Liberty Village (163),082,Niagara (82),-79.4248797252753,43.6326262745044,-8841537.167304,5408765.15374063
753,GO-20151352151,8/7/2015 5:00:00 AM,2015,August,7,Friday,219,D12,Stabbing,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.4627370137376,43.6759819265122,-8845751.42143829,5415435.79625257
754,GO-20151362027,8/9/2015 5:00:00 AM,2015,August,9,Sunday,221,D52,Shooting,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.3831609442188,43.6543189934227,-8836893.05384655,5412102.16426488
755,GO-20151428790,8/19/2015 5:00:00 AM,2015,August,19,Wednesday,231,D12,Shooting,028,Rustic (28),028,Rustic (28),-79.504073843653,43.7141301464396,-8850353.01630489,5421309.21723756
756,GO-20151423810,8/19/2015 5:00:00 AM,2015,August,19,Wednesday,231,D51,Shooting,073,Moss Park (73),073,Moss Park (73),-79.3694984547727,43.6586558977596,-8835372.15252811,5412769.45887297
757,GO-20151536584,9/6/2015 5:00:00 AM,2015,September,6,Sunday,249,D12,Stabbing,111,Rockcliffe-Smythe (111),111,Rockcliffe-Smythe (111),-79.4997499929988,43.6782317107074,-8849871.68741331,5415782.07649516
758,GO-20151577444,9/12/2015 5:00:00 AM,2015,September,12,Saturday,255,D43,Stabbing,136,West Hill (136),136,West Hill (136),-79.1964252067769,43.7661562929773,-8816105.72669081,5429325.35801837
759,GO-20151641806,9/22/2015 5:00:00 AM,2015,September,22,Tuesday,265,D43,Stabbing,135,Morningside (135),135,Morningside (135),-79.2120640814976,43.7895507953673,-8817846.63818107,5432932.23359256
760,GO-20151692243,10/1/2015 5:00:00 AM,2015,October,1,Thursday,274,D43,Shooting,134,Highland Creek (134),134,Highland Creek (134),-79.1545803466924,43.793576770255,-8811447.5781833,5433553.08550845
761,GO-2018104863,10/15/2015 5:00:00 AM,2015,October,15,Thursday,288,D43,Other,141,Golfdale-Cedarbrae-Woburn (141),137,Woburn (137),-79.2222682051635,43.75104398795,-8818982.55606874,5426996.15005338
762,GO-20151791234,10/17/2015 5:00:00 AM,2015,October,17,Saturday,290,D23,Shooting,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.5955707261261,43.6868232394755,-8860538.40261831,5417104.57910229
763,GO-20151869657,10/31/2015 5:00:00 AM,2015,October,31,Saturday,304,D51,Shooting,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3858379481384,43.6679975072343,-8837191.05656869,5414206.96221807
764,GO-20151899333,11/4/2015 5:00:00 AM,2015,November,4,Wednesday,308,D53,Shooting,056,Leaside-Bennington (56),056,Leaside-Bennington (56),-79.3552838085903,43.7166639575479,-8833789.78537358,5421699.46335962
765,GO-20151939320,11/10/2015 5:00:00 AM,2015,November,10,Tuesday,314,D41,Other,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.2729782897611,43.7137965986927,-8824627.57690903,5421257.84708492
766,GO-20151783770,11/10/2015 5:00:00 AM,2015,November,10,Tuesday,314,D55,Other,064,Woodbine Corridor (64),064,Woodbine Corridor (64),-79.3118914406745,43.680374221435,-8828959.36906351,5416111.85750421
767,GO-20151947851,11/13/2015 5:00:00 AM,2015,November,13,Friday,317,D51,Stabbing,074,North St.James Town (74),074,North St.James Town (74),-79.3737671550415,43.6672884064532,-8835847.34203846,5414097.83665394
768,GO-20151950148,11/13/2015 5:00:00 AM,2015,November,13,Friday,317,D42,Stabbing,118,Tam O'Shanter-Sullivan (118),118,Tam O'Shanter-Sullivan (118),-79.3110383728077,43.7780205262728,-8828864.40596814,5431154.36409194
769,GO-20151975144,11/17/2015 5:00:00 AM,2015,November,17,Tuesday,321,D23,Shooting,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6040718720596,43.731837360332,-8861484.74586219,5424036.7466294
770,GO-20152071129,11/28/2015 5:00:00 AM,2015,November,28,Saturday,332,D41,Other,121,Oakridge (121),121,Oakridge (121),-79.2853960670724,43.6970102181584,-8826009.91752145,5418672.91657361
771,GO-20152050482,11/30/2015 5:00:00 AM,2015,November,30,Monday,334,D23,Shooting,003,Thistletown-Beaumond Heights (3),003,Thistletown-Beaumond Heights (3),-79.5821063701517,43.7432591737937,-8859039.55736453,5425796.53277133
772,GO-20152123843,12/11/2015 5:00:00 AM,2015,December,11,Friday,345,D52,Shooting,164,Wellington Place (164),077,Waterfront Communities-The Island (77),-79.3928432373344,43.6473175864212,-8837970.88177303,5411024.99976092
773,GO-20152125474,12/11/2015 5:00:00 AM,2015,December,11,Friday,345,D33,Shooting,053,Henry Farm (53),053,Henry Farm (53),-79.3412069588973,43.7761136170572,-8832222.75759961,5430860.36796863
774,GO-20152123328,12/11/2015 5:00:00 AM,2015,December,11,Friday,345,D52,Stabbing,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),-79.3797119440793,43.6473301864338,-8836509.11292281,5411026.9381546
775,GO-2018104863,12/14/2015 5:00:00 AM,2015,December,14,Monday,348,D52,Other,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3413403236696,43.7079519789942,-8832237.6037235,5420357.75340513
776,GO-20152149617,12/15/2015 5:00:00 AM,2015,December,15,Tuesday,349,D31,Shooting,021,Humber Summit (21),021,Humber Summit (21),-79.5720329164431,43.7559685062315,-8857918.18559472,5427755.08458319
777,GO-20152151120,12/15/2015 5:00:00 AM,2015,December,15,Tuesday,349,D51,Stabbing,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.3818767469876,43.6600568991606,-8836750.09769044,5412985.03313214
778,GO-20152180756,12/20/2015 5:00:00 AM,2015,December,20,Sunday,354,D13,Other,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),-79.4208515281939,43.6861930092397,-8841088.75046514,5417007.56072275
779,GO-20152229877,12/30/2015 5:00:00 AM,2015,December,30,Wednesday,364,D53,Other,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),-79.3973189510858,43.7017978195342,-8838469.11597645,5419410.08440016
780,GO-201620700,1/4/2016 5:00:00 AM,2016,January,4,Monday,4,D54,Shooting,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2912820605693,43.6931415207096,-8826665.14337634,5418077.27952734
781,GO-201698593,1/17/2016 5:00:00 AM,2016,January,17,Sunday,17,D32,Other,050,Newtonbrook East (50),050,Newtonbrook East (50),-79.4104732271281,43.7965415096221,-8839933.44328252,5434010.30945282
782,GO-2016108786,1/19/2016 5:00:00 AM,2016,January,19,Tuesday,19,D22,Shooting,018,New Toronto (18),018,New Toronto (18),-79.50862107268,43.6000128270417,-8850859.2115217,5403750.46329222
783,GO-2016119350,1/20/2016 5:00:00 AM,2016,January,20,Wednesday,20,D22,Shooting,010,Princess-Rosethorn (10),010,Princess-Rosethorn (10),-79.5434647879222,43.6720108566302,-8854737.99613284,5414824.6123306
784,GO-2016120610,1/20/2016 5:00:00 AM,2016,January,20,Wednesday,20,D42,Shooting,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3336159762032,43.7980478881573,-8831377.73323743,5434242.63264428
785,GO-2016139786,1/24/2016 5:00:00 AM,2016,January,24,Sunday,24,D43,Shooting,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2536164583496,43.771642771281,-8822472.22762996,5430171.1157279
786,GO-2016173014,1/29/2016 5:00:00 AM,2016,January,29,Friday,29,D13,Shooting,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),-79.4657996534139,43.708231854873,-8846092.35285225,5420400.85337132
787,GO-2016175803,1/30/2016 5:00:00 AM,2016,January,30,Saturday,30,D23,Other,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5810103712612,43.7363588762566,-8858917.55131393,5424733.34725106
788,GO-2016181573,1/31/2016 5:00:00 AM,2016,January,31,Sunday,31,D14,Shooting,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.3993167357305,43.6558318967195,-8838691.50838536,5412334.94062101
789,GO-2016181573,1/31/2016 5:00:00 AM,2016,January,31,Sunday,31,D14,Shooting,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.3993167357305,43.6558318967195,-8838691.50838536,5412334.94062101
790,GO-2016204501,2/3/2016 5:00:00 AM,2016,February,3,Wednesday,34,D22,Stabbing,013,Etobicoke West Mall (13),013,Etobicoke West Mall (13),-79.5721520837752,43.652394222407,-8857931.4513158,5411806.02627062
791,GO-2016215657,2/5/2016 5:00:00 AM,2016,February,5,Friday,36,D42,Other,146,Malvern East (146),132,Malvern (132),-79.2186062757961,43.8066158000361,-8818574.91199714,5435564.14191134
792,GO-2016215657,2/5/2016 5:00:00 AM,2016,February,5,Friday,36,D42,Other,146,Malvern East (146),132,Malvern (132),-79.2186062757961,43.8066158000361,-8818574.91199714,5435564.14191134
793,GO-2016215657,2/5/2016 5:00:00 AM,2016,February,5,Friday,36,D42,Other,146,Malvern East (146),132,Malvern (132),-79.2186062757961,43.8066158000361,-8818574.91199714,5435564.14191134
794,GO-2016215657,2/5/2016 5:00:00 AM,2016,February,5,Friday,36,D42,Other,146,Malvern East (146),132,Malvern (132),-79.2186062757961,43.8066158000361,-8818574.91199714,5435564.14191134
795,GO-2016225259,2/7/2016 5:00:00 AM,2016,February,7,Sunday,38,D54,Other,043,Victoria Village (43),043,Victoria Village (43),-79.3049717570482,43.7160061705823,-8828189.07336418,5421598.15243201
796,GO-2016235777,2/9/2016 5:00:00 AM,2016,February,9,Tuesday,40,D12,Stabbing,028,Rustic (28),028,Rustic (28),-79.5037893471226,43.7028788545426,-8850321.34624372,5419576.54419025
797,GO-2016317425,2/22/2016 5:00:00 AM,2016,February,22,Monday,53,D43,Other,139,Scarborough Village (139),139,Scarborough Village (139),-79.2117627872449,43.7437592891871,-8817813.09828641,5425873.59435461
798,GO-2016345475,2/27/2016 5:00:00 AM,2016,February,27,Saturday,58,D41,Stabbing,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.2894632690879,43.7064848996689,-8826462.67637704,5420131.83144729
799,GO-2016354140,2/28/2016 5:00:00 AM,2016,February,28,Sunday,59,D23,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.5174825724783,43.692626080699,-8851845.66907804,5417997.92362618
800,GO-2016359352,2/29/2016 5:00:00 AM,2016,February,29,Monday,60,D11,Shooting,139,Scarborough Village (139),139,Scarborough Village (139),-79.2196862877574,43.7450174857257,-8818695.13838303,5426067.4699169
801,GO-2016265129,3/4/2016 5:00:00 AM,2016,March,4,Friday,64,D52,Other,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.390665640027,43.6524201915239,-8837728.47278383,5411810.02185354
802,GO-2016481311,3/20/2016 5:00:00 AM,2016,March,20,Sunday,80,D42,Shooting,148,East L'Amoreaux (148),117,L'Amoreaux (117),-79.3024266012134,43.7972106067543,-8827905.74789427,5434113.50112275
803,GO-2016491854,3/22/2016 5:00:00 AM,2016,March,22,Tuesday,82,D12,Other,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),-79.5108043425279,43.7152738463016,-8851102.25202636,5421485.36263151
804,GO-2016500861,3/23/2016 5:00:00 AM,2016,March,23,Wednesday,83,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.3405895843192,43.6622735216002,-8832154.03172898,5413326.1187255
805,GO-2016556458,4/2/2016 5:00:00 AM,2016,April,2,Saturday,93,D51,Shooting,072,Regent Park (72),072,Regent Park (72),-79.3634241578779,43.6558228949266,-8834695.96487914,5412333.55555031
806,GO-2016602150,4/9/2016 5:00:00 AM,2016,April,9,Saturday,100,D31,Other,027,York University Heights (27),027,York University Heights (27),-79.4994019248104,43.7485166741116,-8849832.94066079,5426606.68118474
807,GO-2016630918,4/13/2016 5:00:00 AM,2016,April,13,Wednesday,104,D53,Shooting,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3867607489655,43.6702328098251,-8837293.78230611,5414550.96777431
808,GO-2016632371,4/14/2016 5:00:00 AM,2016,April,14,Thursday,105,D22,Shooting,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),-79.4965355338765,43.6117881961866,-8849513.85547425,5405560.74718945
809,GO-2016656231,4/17/2016 5:00:00 AM,2016,April,17,Sunday,108,D12,Other,113,Weston (113),113,Weston (113),-79.5293627426054,43.7051658512575,-8853168.1636643,5419928.7100018
810,GO-2016652097,4/17/2016 5:00:00 AM,2016,April,17,Sunday,108,D54,Shooting,066,Danforth (66),066,Danforth (66),-79.3247549315019,43.6831116111314,-8830391.32633145,5416533.2212082
811,GO-2016666749,4/19/2016 5:00:00 AM,2016,April,19,Tuesday,110,D51,Other,068,North Riverdale (68),068,North Riverdale (68),-79.3529108727499,43.6661631103596,-8833525.63134638,5413924.6643069
812,GO-2018104863,4/22/2016 5:00:00 AM,2016,April,22,Friday,113,D53,Other,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3413403236696,43.7079519789942,-8832237.6037235,5420357.75340513
813,GO-2016734521,4/29/2016 5:00:00 AM,2016,April,29,Friday,120,D41,Shooting,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.3129155716954,43.7584069224285,-8829073.37480493,5428130.90044039
814,GO-2016734521,4/29/2016 5:00:00 AM,2016,April,29,Friday,120,D41,Shooting,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),-79.3129155716954,43.7584069224285,-8829073.37480493,5428130.90044039
815,GO-2016838159,5/15/2016 5:00:00 AM,2016,May,15,Sunday,136,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5894134692479,43.7320182769004,-8859852.97990439,5424064.61832719
816,GO-2016838159,5/15/2016 5:00:00 AM,2016,May,15,Sunday,136,D23,Shooting,002,Mount Olive-Silverstone-Jamestown (2),002,Mount Olive-Silverstone-Jamestown (2),-79.5894134692479,43.7320182769004,-8859852.97990439,5424064.61832719
817,GO-2016851941,5/18/2016 5:00:00 AM,2016,May,18,Wednesday,139,D51,Other,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3816255498256,43.6673687064724,-8836722.13456831,5414110.19418396
818,GO-2016965196,6/3/2016 5:00:00 AM,2016,June,3,Friday,155,D31,Shooting,022,Humbermede (22),022,Humbermede (22),-79.5403096958959,43.7427228772455,-8854386.772898,5425713.89670123
819,GO-2016989870,6/7/2016 5:00:00 AM,2016,June,7,Tuesday,159,D53,Shooting,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),-79.3983132447477,43.7067408049577,-8838579.80027822,5420171.23898739
820,GO-20161148938,7/1/2016 5:00:00 AM,2016,July,1,Friday,183,D14,Shooting,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.4040332343834,43.6571898988743,-8839216.54654104,5412543.88865325
821,GO-20161148938,7/1/2016 5:00:00 AM,2016,July,1,Friday,183,D14,Shooting,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),-79.4040332343834,43.6571898988743,-8839216.54654104,5412543.88865325
822,GO-20161116247,7/3/2016 5:00:00 AM,2016,July,3,Sunday,185,D11,Other,084,Little Portugal (84),084,Little Portugal (84),-79.4379303206886,43.6491221980918,-8842989.95300526,5411302.62679986
823,GO-20161229465,7/13/2016 5:00:00 AM,2016,July,13,Wednesday,195,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5201183864095,43.7378054430719,-8852139.08655035,5424956.22154514
824,GO-20161263080,7/18/2016 5:00:00 AM,2016,July,18,Monday,200,D51,Other,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),-79.3719025504383,43.6504605895642,-8835639.77515933,5411508.53451291
825,GO-20161329227,7/28/2016 5:00:00 AM,2016,July,28,Thursday,210,D41,Shooting,157,Bendale South (157),127,Bendale (127),-79.2580637470699,43.7529696733026,-8822967.29757685,5427292.91660455
826,GO-20161335085,7/29/2016 5:00:00 AM,2016,July,29,Friday,211,D51,Stabbing,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),-79.3824699506228,43.6694090085127,-8836816.13285766,5414424.18610154
827,GO-20161403032,8/9/2016 5:00:00 AM,2016,August,9,Tuesday,222,D55,Other,069,Blake-Jones (69),069,Blake-Jones (69),-79.3348685130496,43.6771443808987,-8831517.16501847,5415614.7161871
828,GO-20161443064,8/15/2016 5:00:00 AM,2016,August,15,Monday,228,D51,Other,073,Moss Park (73),073,Moss Park (73),-79.3734416516915,43.6572984964023,-8835811.10721024,5412560.5980591
829,GO-20161480338,8/21/2016 5:00:00 AM,2016,August,21,Sunday,234,D14,Shooting,162,West Queen West (162),082,Niagara (82),-79.4127009290983,43.6419045838271,-8840181.4299348,5410192.29697682
830,GO-20161506128,8/25/2016 5:00:00 AM,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village (139),139,Scarborough Village (139),-79.2228239739737,43.7395843856652,-8819044.42399082,5425230.3127863
831,GO-20161506128,8/25/2016 5:00:00 AM,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village (139),139,Scarborough Village (139),-79.2228239739737,43.7395843856652,-8819044.42399082,5425230.3127863
832,GO-20161506128,8/25/2016 5:00:00 AM,2016,August,25,Thursday,238,D43,Other,139,Scarborough Village (139),139,Scarborough Village (139),-79.2228239739737,43.7395843856652,-8819044.42399082,5425230.3127863
833,GO-20161520715,8/27/2016 5:00:00 AM,2016,August,27,Saturday,240,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.3522254693816,43.6600825004664,-8833449.33252211,5412988.97244566
834,GO-20161613172,9/11/2016 5:00:00 AM,2016,September,11,Sunday,255,D14,Shooting,085,South Parkdale (85),085,South Parkdale (85),-79.4253213248916,43.6373531806811,-8841586.32599113,5409492.19532089
835,GO-20161625137,9/13/2016 5:00:00 AM,2016,September,13,Tuesday,257,D31,Stabbing,027,York University Heights (27),027,York University Heights (27),-79.5005576034118,43.7685209718363,-8849961.59014727,5429689.87115474
836,GO-20161688118,9/21/2016 5:00:00 AM,2016,September,21,Wednesday,265,D11,Other,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),-79.4570447211515,43.6702042368486,-8845117.75828009,5414546.5704056
837,GO-20161696689,9/23/2016 5:00:00 AM,2016,September,23,Friday,267,D43,Stabbing,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.2536191502364,43.7743710695778,-8822472.52730203,5430591.72041917
838,GO-20161743137,9/30/2016 5:00:00 AM,2016,September,30,Friday,274,D23,Shooting,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6107021729982,43.7378473416177,-8862222.82759331,5424962.67705402
839,GO-20161838374,10/16/2016 5:00:00 AM,2016,October,16,Sunday,290,D12,Shooting,113,Weston (113),113,Weston (113),-79.5177410520944,43.7005962649403,-8851874.44294002,5419225.07023724
840,GO-20161855287,10/18/2016 5:00:00 AM,2016,October,18,Tuesday,292,D23,Shooting,001,West Humber-Clairville (1),001,West Humber-Clairville (1),-79.6001019605931,43.7470516612283,-8861042.81739117,5426380.92454073
841,GO-20161888229,10/24/2016 5:00:00 AM,2016,October,24,Monday,298,D23,Shooting,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.5563674340258,43.699525559515,-8856174.31211545,5419060.20734249
842,GO-20161907779,10/27/2016 5:00:00 AM,2016,October,27,Thursday,301,D43,Shooting,135,Morningside (135),135,Morningside (135),-79.205648619286,43.7640619941911,-8817132.47221803,5429002.53574748
843,GO-20161966289,11/5/2016 5:00:00 AM,2016,November,5,Saturday,310,D14,Other,081,Trinity-Bellwoods (81),081,Trinity-Bellwoods (81),-79.4126104300154,43.6554690987764,-8840171.3556322,5412279.11975917
844,GO-20162051533,11/18/2016 5:00:00 AM,2016,November,18,Friday,323,D33,Shooting,043,Victoria Village (43),043,Victoria Village (43),-79.3135175502875,43.725971945267,-8829140.38668936,5423133.17856842
845,GO-20162055725,11/19/2016 5:00:00 AM,2016,November,19,Saturday,324,D31,Shooting,024,Black Creek (24),024,Black Creek (24),-79.5187419135578,43.7692318856585,-8851985.85838822,5429799.46072449
846,GO-20162106299,11/27/2016 5:00:00 AM,2016,November,27,Sunday,332,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.3530535698659,43.6620511035086,-8833541.51630376,5413291.89331349
847,GO-20162138470,12/3/2016 5:00:00 AM,2016,December,3,Saturday,338,D32,Other,033,Clanton Park (33),033,Clanton Park (33),-79.4415517207753,43.7506357695356,-8843393.08540922,5426933.24096603
848,GO-20162148586,12/4/2016 5:00:00 AM,2016,December,4,Sunday,339,D31,Stabbing,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5242574098528,43.7558575872321,-8852599.84059441,5427737.98978431
849,GO-20162172757,12/7/2016 5:00:00 AM,2016,December,7,Wednesday,342,D54,Shooting,058,Old East York (58),058,Old East York (58),-79.3427250250273,43.6937370073512,-8832391.74793372,5418168.95996707
850,GO-20162210973,12/14/2016 5:00:00 AM,2016,December,14,Wednesday,349,D43,Shooting,139,Scarborough Village (139),139,Scarborough Village (139),-79.2196862877574,43.7450174857257,-8818695.13838303,5426067.4699169
851,GO-20162229166,12/16/2016 5:00:00 AM,2016,December,16,Friday,351,D14,Stabbing,083,Dufferin Grove (83),083,Dufferin Grove (83),-79.4316735227742,43.6527371005327,-8842293.44943791,5411858.77964337
852,GO-20162233489,12/17/2016 5:00:00 AM,2016,December,17,Saturday,352,D12,Shooting,113,Weston (113),113,Weston (113),-79.5177410520944,43.7005962649403,-8851874.44294002,5419225.07023724
853,GO-20162242930,12/18/2016 5:00:00 AM,2016,December,18,Sunday,353,D23,Shooting,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),-79.5486670406611,43.7013188552781,-8855317.10828778,5419336.33343366
854,GO-20162276833,12/24/2016 5:00:00 AM,2016,December,24,Saturday,359,D51,Stabbing,073,Moss Park (73),073,Moss Park (73),-79.3700991535413,43.6561628952666,-8835439.02203491,5412385.86896232
855,GO-201743106,1/8/2017 5:00:00 AM,2017,January,8,Sunday,8,D51,Shooting,073,Moss Park (73),073,Moss Park (73),-79.3679272545522,43.6548518939556,-8835197.24734418,5412184.15607716
856,GO-2017137133,1/23/2017 5:00:00 AM,2017,January,23,Monday,23,D31,Shooting,021,Humber Summit (21),021,Humber Summit (21),-79.5691651163166,43.7562471065614,-8857598.94355902,5427798.02261511
857,GO-2017163412,1/26/2017 5:00:00 AM,2017,January,26,Thursday,26,D22,Other,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),-79.5158140495646,43.6120798127361,-8851659.93005862,5405605.58336524
858,GO-2017186988,1/30/2017 5:00:00 AM,2017,January,30,Monday,30,D51,Shooting,073,Moss Park (73),073,Moss Park (73),-79.3710657513763,43.6516011907048,-8835546.62312075,5411684.01627784
859,GO-2017189239,1/30/2017 5:00:00 AM,2017,January,30,Monday,30,D51,Shooting,072,Regent Park (72),072,Regent Park (72),-79.3614897626114,43.6631588022625,-8834480.62901275,5413462.34579466
860,GO-2017202856,2/1/2017 5:00:00 AM,2017,February,1,Wednesday,32,D31,Shooting,025,Glenfield-Jane Heights (25),025,Glenfield-Jane Heights (25),-79.5170436119516,43.7548317831383,-8851796.80427436,5427579.89471935
861,GO-2017222142,2/5/2017 5:00:00 AM,2017,February,5,Sunday,36,D54,Shooting,066,Danforth (66),066,Danforth (66),-79.3429772122452,43.6827991855412,-8832419.82126214,5416485.1289686
862,GO-2017233559,2/6/2017 5:00:00 AM,2017,February,6,Monday,37,D23,Shooting,005,Elms-Old Rexdale (5),005,Elms-Old Rexdale (5),-79.5523320259237,43.7165763306043,-8855725.09255175,5421685.96717486
863,GO-2017233897,2/6/2017 5:00:00 AM,2017,February,6,Monday,37,D32,Other,037,Willowdale West (37),037,Willowdale West (37),-79.4155599570999,43.7749108955922,-8840499.69547592,5430674.94427118
864,GO-2017291986,2/16/2017 5:00:00 AM,2017,February,16,Thursday,47,D54,Other,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),-79.2994577580488,43.7028615004159,-8827575.25780326,5419573.87181119
865,GO-2017352942,2/25/2017 5:00:00 AM,2017,February,25,Saturday,56,D53,Shooting,055,Thorncliffe Park (55),055,Thorncliffe Park (55),-79.3413403236696,43.7079519789942,-8832237.6037235,5420357.75340513
866,GO-2017402242,3/4/2017 5:00:00 AM,2017,March,4,Saturday,63,D55,Other,068,North Riverdale (68),068,North Riverdale (68),-79.3554460697498,43.6654656070392,-8833807.84818548,5413817.32686177
867,GO-2017468897,3/16/2017 5:00:00 AM,2017,March,16,Thursday,75,D42,Shooting,144,Morningside Heights (144),131,Rouge (131),-79.1846536907478,43.8101956957995,-8814795.32752382,5436116.35892539
868,GO-2017486409,3/18/2017 5:00:00 AM,2017,March,18,Saturday,77,D54,Shooting,061,Taylor-Massey (61),061,Taylor-Massey (61),-79.2954584616561,43.7016856054339,-8827130.05820901,5419392.80549665
869,GO-2017564412,3/31/2017 5:00:00 AM,2017,March,31,Friday,90,D11,Shooting,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),-79.5213540746872,43.6917948823461,-8852276.64282061,5417869.95566648
870,GO-2017662074,4/14/2017 5:00:00 AM,2017,April,14,Friday,104,D42,Shooting,147,L'Amoreaux West (147),117,L'Amoreaux (117),-79.3309457774331,43.7974712880144,-8831080.48804443,5434153.70503487
871,GO-2017674351,4/14/2017 5:00:00 AM,2017,April,14,Friday,104,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.3435836786559,43.6602821097461,-8832487.33285977,5413019.68717733
872,GO-2017703097,4/21/2017 5:00:00 AM,2017,April,21,Friday,111,D13,Shooting,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),-79.4510988795545,43.6979042632181,-8844455.87028762,5418810.57208694
873,GO-2017904599,5/22/2017 5:00:00 AM,2017,May,22,Monday,142,D55,Shooting,070,South Riverdale (70),070,South Riverdale (70),-79.3451824831299,43.6670942268827,-8832665.31090693,5414067.95412171
